time,pressure
94.17766006869519,2681.3345222235566
95.93209477938241,2681.636523004326
97.71921283717997,2681.8835627827652
99.53962309984233,2682.07006523212
101.39394576752917,2682.191014107257
103.28281259410285,2682.2419892170465
105.20686710236228,2682.2191973827785
107.16676480328633,2682.119498121804
109.16317341936147,2681.9404238398124
111.19677311206989,2681.6801943613195
113.26825671361537,2681.3377256756257
115.37832996296608,2680.9126328242883
117.52771174629451,2680.405226905693
119.71713434189657,2679.816506222085
121.9473436696737,2679.148141644118
124.21909954526161,2678.4024563170447
126.53317593889417,2677.5823998808432
128.89036123908915,2676.6915174232627
131.2914585212464,2675.733913429737
133.7372858212495,2674.7142110368595
136.22867641416454,2673.637506936312
138.7664790981307,2672.5093223134645
141.35155848353943,2671.3355502389313
143.98479528760066,2670.122399961955
146.6670866343967,2668.876338581277
149.3993463605256,2667.6040305919096
152.18250532643853,2666.3122758248082
155.01751173357687,2665.007946310585
157.9053314474174,2663.697922608094
160.8469483265355,2662.389030143768
163.8433645577983,2661.0879761080178
166.89560099780232,2659.80128745076
170.00469752067164,2658.5352505092833
173.1717133723353,2657.2958527882342
176.39772753140434,2656.0887273936364
179.6838390767719,2654.9191006006886
183.0311675620611,2653.7917430087996
186.44085339704853,2652.7109247071157
189.91405823619337,2651.680374839992
193.45196537440444,2650.70324592464
197.05578015017986,2649.7820832329517
200.7267303562568,2648.918799506568
204.46606665791154,2648.114655228944
208.27506301905143,2647.370244630931
212.15501713624502,2646.6854875575827
216.10725088083763,2646.0596272739326
220.133110749303,2645.491234236832
224.2339683219845,2644.9782158089715
228.41122073038233,2644.5178318403973
232.6662911331458,2644.1067159926138
237.0006292009328,2643.7409026311425
241.41571161030177,2643.4158590646207
245.9130425468044,2643.1265228625807
250.49415421745024,2642.8673439403415
255.1606073727184,2642.632331058347
259.91399183829327,2642.4151023451486
264.75592705670664,2642.208939418379
269.68806263906924,2642.006844646826
274.7120789270811,2641.8016010693104
279.82968756551156,2641.585834462785
285.0426320853435,2641.3520770330883
290.3526884977814,2641.092832187247
295.76166589932535,2640.800639836311
301.2714070881164,2640.468141672448
306.8837891917642,2640.088145863513
312.60072430687,2639.6536906125443
318.42416015046496,2639.158106038563
324.3560807235808,2638.595073848636
330.39850698718544,2637.958684289257
336.5534975507091,2637.2434898875727
342.8231493733967,2636.4445555196316
349.2095984787268,2635.5575043734707
355.71502068213823,2634.5785594091562
362.34163233231465,2633.504579955658
369.09169106627746,2632.3330931252444
375.9674965785464,2631.062319769696
382.9713914046277,2629.69119474858
390.10576171909895,2628.2193813277945
397.3730381485604,2626.64727957613
404.77569659973176,2624.976028678297
412.3162591029748,2623.207503134305
419.9972946715302,2621.3443028668066
427.82142017676125,2619.389737309611
435.79130123970253,2617.3478036015645
443.90965313921663,2615.2231590599786
452.17924173706973,2613.0210881563276
460.60288442023983,2610.7474642636043
469.1834510607794,2608.4087064891546
477.9238649935595,2606.011731948578
486.8271040122279,2603.5639038750896
495.8962013837212,2601.0729759941846
505.1342468816761,2598.5470336252956
514.5443878390925,2595.9944320000545
524.1298302206056,2593.4237323105726
533.893839714735,2590.8436360205974
543.8397428464796,2588.262917987329
553.97092811064,2585.6903589519907
564.2908471262537,2583.134677962793
574.8030158125351,2580.6044652947085
585.5110155867237,2578.1081164264874
596.4184945842459,2575.653767626551
607.529168901607,2573.2492336859664
618.8468238624382,2570.901948318679
630.3753153071275,2568.6189077267386
642.1185709064758,2566.4066178015782
654.0805914998252,2564.2710454017374
666.265452458115,2562.217574112985
